transaction_id,timestamp,customer_id,customer_type,menu_id,menu_name,category,unit_price,quantity,line_total
T006760,2026-04-20 16:19:47,C00035,regular,M011,Matcha Latte,Tea,28000,1,28000
T006760,2026-04-20 16:19:47,C00035,regular,M022,Bakso,Food,30000,1,30000
T006761,2026-04-20 09:32:12,C00030,regular,M020,Nasi Goreng,Food,35000,1,35000
T006762,2026-04-20 08:41:42,W004009,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006763,2026-04-20 17:46:01,W000294,walk_in,M025,Nasi Uduk Komplit,Food,30000,3,90000
T006763,2026-04-20 17:46:01,W000294,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006764,2026-04-20 19:10:42,C00055,regular,M014,Coconut Water,Juice,15000,1,15000
T006764,2026-04-20 19:10:42,C00055,regular,M021,Mie Goreng,Food,32000,1,32000
T006765,2026-04-20 16:56:54,C00106,regular,M032,Pisang Goreng,Pastry,18000,2,36000
T006765,2026-04-20 16:56:54,C00106,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T006766,2026-04-20 11:03:44,C00043,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T006766,2026-04-20 11:03:44,C00043,regular,M023,Soto Ayam,Food,28000,1,28000
T006766,2026-04-20 11:03:44,C00043,regular,M026,Ayam Geprek,Food,38000,1,38000
T006767,2026-04-20 16:58:31,C00005,regular,M002,Kopi Tubruk,Coffee,15000,2,30000
T006768,2026-04-20 11:29:53,C00050,regular,M003,Americano,Coffee,20000,1,20000
T006769,2026-04-20 12:54:59,W001886,walk_in,M026,Ayam Geprek,Food,38000,2,76000
T006770,2026-04-20 07:52:56,C00043,regular,M031,Banana Bread,Pastry,25000,2,50000
T006771,2026-04-20 14:36:42,C00114,regular,M026,Ayam Geprek,Food,38000,1,38000
T006772,2026-04-20 15:04:15,C00090,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006773,2026-04-20 16:22:57,W000718,walk_in,M040,Extra Shot,AddOn,8000,1,8000
T006774,2026-04-20 13:03:45,C00018,regular,M030,Croissant,Pastry,22000,1,22000
T006775,2026-04-20 10:36:47,W003690,walk_in,M014,Coconut Water,Juice,15000,1,15000
T006776,2026-04-20 11:16:50,W002244,walk_in,M003,Americano,Coffee,20000,1,20000
T006777,2026-04-20 12:13:55,W001702,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T006778,2026-04-21 13:24:42,C00113,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006779,2026-04-21 12:47:41,W000991,walk_in,M022,Bakso,Food,30000,2,60000
T006779,2026-04-21 12:47:41,W000991,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006779,2026-04-21 12:47:41,W000991,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006780,2026-04-21 08:37:22,C00063,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006780,2026-04-21 08:37:22,C00063,regular,M022,Bakso,Food,30000,1,30000
T006781,2026-04-21 11:22:26,W001937,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T006781,2026-04-21 11:22:26,W001937,walk_in,M024,Gado-Gado,Food,28000,1,28000
T006782,2026-04-21 17:12:48,W003010,walk_in,M004,Cappuccino,Coffee,28000,3,84000
T006783,2026-04-21 19:22:47,C00095,regular,M004,Cappuccino,Coffee,28000,1,28000
T006784,2026-04-21 17:29:48,W003171,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006785,2026-04-21 20:49:36,C00118,regular,M022,Bakso,Food,30000,1,30000
T006785,2026-04-21 20:49:36,C00118,regular,M021,Mie Goreng,Food,32000,1,32000
T006785,2026-04-21 20:49:36,C00118,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T006786,2026-04-21 08:50:55,C00106,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006786,2026-04-21 08:50:55,C00106,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006786,2026-04-21 08:50:55,C00106,regular,M005,Latte,Coffee,28000,1,28000
T006787,2026-04-21 15:24:36,C00086,regular,M026,Ayam Geprek,Food,38000,3,114000
T006788,2026-04-21 18:57:36,W003788,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T006789,2026-04-21 08:15:18,C00011,regular,M005,Latte,Coffee,28000,1,28000
T006789,2026-04-21 08:15:18,C00011,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006790,2026-04-21 16:22:01,C00022,regular,M026,Ayam Geprek,Food,38000,1,38000
T006790,2026-04-21 16:22:01,C00022,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006791,2026-04-21 13:49:11,C00039,regular,M004,Cappuccino,Coffee,28000,1,28000
T006792,2026-04-21 20:19:55,W002945,walk_in,M023,Soto Ayam,Food,28000,1,28000
T006792,2026-04-21 20:19:55,W002945,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006793,2026-04-21 10:28:09,C00092,regular,M004,Cappuccino,Coffee,28000,1,28000
T006793,2026-04-21 10:28:09,C00092,regular,M021,Mie Goreng,Food,32000,1,32000
T006794,2026-04-21 08:28:29,C00064,regular,M026,Ayam Geprek,Food,38000,1,38000
T006794,2026-04-21 08:28:29,C00064,regular,M022,Bakso,Food,30000,2,60000
T006795,2026-04-21 12:59:10,C00041,regular,M026,Ayam Geprek,Food,38000,1,38000
T006795,2026-04-21 12:59:10,C00041,regular,M024,Gado-Gado,Food,28000,1,28000
T006795,2026-04-21 12:59:10,C00041,regular,M003,Americano,Coffee,20000,1,20000
T006796,2026-04-21 21:15:26,W002367,walk_in,M012,Es Jeruk,Juice,18000,2,36000
T006797,2026-04-21 10:34:32,C00097,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006798,2026-04-21 17:59:19,C00020,regular,M024,Gado-Gado,Food,28000,1,28000
T006799,2026-04-21 15:43:24,C00032,regular,M005,Latte,Coffee,28000,1,28000
T006799,2026-04-21 15:43:24,C00032,regular,M021,Mie Goreng,Food,32000,1,32000
T006800,2026-04-21 20:01:33,C00112,regular,M021,Mie Goreng,Food,32000,1,32000
T006801,2026-04-21 12:22:00,W001482,walk_in,M022,Bakso,Food,30000,1,30000
T006801,2026-04-21 12:22:00,W001482,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T006801,2026-04-21 12:22:00,W001482,walk_in,M030,Croissant,Pastry,22000,1,22000
T006801,2026-04-21 12:22:00,W001482,walk_in,M023,Soto Ayam,Food,28000,2,56000
T006802,2026-04-21 16:22:55,C00031,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006802,2026-04-21 16:22:55,C00031,regular,M011,Matcha Latte,Tea,28000,1,28000
T006802,2026-04-21 16:22:55,C00031,regular,M040,Extra Shot,AddOn,8000,1,8000
T006803,2026-04-21 12:16:40,C00007,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T006804,2026-04-21 16:01:15,W003505,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006804,2026-04-21 16:01:15,W003505,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T006805,2026-04-21 08:17:22,C00074,regular,M014,Coconut Water,Juice,15000,2,30000
T006805,2026-04-21 08:17:22,C00074,regular,M023,Soto Ayam,Food,28000,1,28000
T006806,2026-04-21 07:23:12,W001745,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T006807,2026-04-21 20:12:19,W003402,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T006808,2026-04-21 14:12:54,W000328,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006809,2026-04-21 13:11:51,C00011,regular,M022,Bakso,Food,30000,2,60000
T006809,2026-04-21 13:11:51,C00011,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T006810,2026-04-21 08:02:35,C00088,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006810,2026-04-21 08:02:35,C00088,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T006810,2026-04-21 08:02:35,C00088,regular,M033,Donut,Pastry,15000,3,45000
T006810,2026-04-21 08:02:35,C00088,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006811,2026-04-21 13:31:50,W000771,walk_in,M023,Soto Ayam,Food,28000,1,28000
T006811,2026-04-21 13:31:50,W000771,walk_in,M030,Croissant,Pastry,22000,3,66000
T006811,2026-04-21 13:31:50,W000771,walk_in,M023,Soto Ayam,Food,28000,1,28000
T006812,2026-04-21 12:27:32,W002445,walk_in,M026,Ayam Geprek,Food,38000,3,114000
T006812,2026-04-21 12:27:32,W002445,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006812,2026-04-21 12:27:32,W002445,walk_in,M021,Mie Goreng,Food,32000,1,32000
T006813,2026-04-21 15:42:11,C00101,regular,M022,Bakso,Food,30000,1,30000
T006814,2026-04-21 20:03:23,C00077,regular,M011,Matcha Latte,Tea,28000,1,28000
T006815,2026-04-21 16:16:30,W002310,walk_in,M005,Latte,Coffee,28000,1,28000
T006816,2026-04-21 13:23:46,C00012,regular,M011,Matcha Latte,Tea,28000,1,28000
T006816,2026-04-21 13:23:46,C00012,regular,M031,Banana Bread,Pastry,25000,1,25000
T006816,2026-04-21 13:23:46,C00012,regular,M021,Mie Goreng,Food,32000,1,32000
T006817,2026-04-21 07:13:11,W000290,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T006818,2026-04-21 08:42:34,W003266,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006819,2026-04-21 12:44:23,C00007,regular,M022,Bakso,Food,30000,1,30000
T006820,2026-04-21 17:57:29,W003088,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006820,2026-04-21 17:57:29,W003088,walk_in,M024,Gado-Gado,Food,28000,1,28000
T006820,2026-04-21 17:57:29,W003088,walk_in,M005,Latte,Coffee,28000,1,28000
T006821,2026-04-21 13:45:00,W000736,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006822,2026-04-21 19:41:55,C00036,regular,M005,Latte,Coffee,28000,1,28000
T006822,2026-04-21 19:41:55,C00036,regular,M021,Mie Goreng,Food,32000,1,32000
T006823,2026-04-21 20:33:37,C00052,regular,M011,Matcha Latte,Tea,28000,1,28000
T006824,2026-04-21 18:05:28,C00075,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006824,2026-04-21 18:05:28,C00075,regular,M020,Nasi Goreng,Food,35000,3,105000
T006824,2026-04-21 18:05:28,C00075,regular,M014,Coconut Water,Juice,15000,1,15000
T006825,2026-04-21 19:31:12,W001569,walk_in,M021,Mie Goreng,Food,32000,1,32000
T006825,2026-04-21 19:31:12,W001569,walk_in,M022,Bakso,Food,30000,1,30000
T006825,2026-04-21 19:31:12,W001569,walk_in,M026,Ayam Geprek,Food,38000,2,76000
T006826,2026-04-21 20:10:16,C00117,regular,M026,Ayam Geprek,Food,38000,1,38000
T006826,2026-04-21 20:10:16,C00117,regular,M011,Matcha Latte,Tea,28000,1,28000
T006827,2026-04-21 21:56:08,C00075,regular,M024,Gado-Gado,Food,28000,1,28000
T006828,2026-04-21 11:07:06,C00065,regular,M005,Latte,Coffee,28000,1,28000
T006829,2026-04-21 21:11:50,C00099,regular,M021,Mie Goreng,Food,32000,1,32000
T006829,2026-04-21 21:11:50,C00099,regular,M023,Soto Ayam,Food,28000,1,28000
T006829,2026-04-21 21:11:50,C00099,regular,M022,Bakso,Food,30000,2,60000
T006830,2026-04-21 21:30:35,W000707,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T006831,2026-04-21 16:33:18,W000618,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006831,2026-04-21 16:33:18,W000618,walk_in,M011,Matcha Latte,Tea,28000,2,56000
T006832,2026-04-21 13:38:19,C00045,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006832,2026-04-21 13:38:19,C00045,regular,M020,Nasi Goreng,Food,35000,2,70000
T006833,2026-04-21 09:57:02,W003905,walk_in,M030,Croissant,Pastry,22000,1,22000
T006834,2026-04-21 17:53:10,W002952,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006834,2026-04-21 17:53:10,W002952,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006835,2026-04-21 11:58:19,W003194,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T006835,2026-04-21 11:58:19,W003194,walk_in,M005,Latte,Coffee,28000,1,28000
T006835,2026-04-21 11:58:19,W003194,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T006836,2026-04-21 08:06:05,C00100,regular,M026,Ayam Geprek,Food,38000,2,76000
T006837,2026-04-21 21:40:33,C00114,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006837,2026-04-21 21:40:33,C00114,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006838,2026-04-21 18:46:35,C00050,regular,M022,Bakso,Food,30000,3,90000
T006839,2026-04-22 20:06:04,C00075,regular,M004,Cappuccino,Coffee,28000,1,28000
T006840,2026-04-22 11:43:50,C00058,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006841,2026-04-22 17:03:52,W000710,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T006841,2026-04-22 17:03:52,W000710,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T006841,2026-04-22 17:03:52,W000710,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006841,2026-04-22 17:03:52,W000710,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006842,2026-04-22 09:14:28,C00036,regular,M021,Mie Goreng,Food,32000,3,96000
T006842,2026-04-22 09:14:28,C00036,regular,M023,Soto Ayam,Food,28000,2,56000
T006843,2026-04-22 08:28:48,W001588,walk_in,M005,Latte,Coffee,28000,1,28000
T006844,2026-04-22 11:32:29,C00058,regular,M033,Donut,Pastry,15000,1,15000
T006844,2026-04-22 11:32:29,C00058,regular,M020,Nasi Goreng,Food,35000,1,35000
T006845,2026-04-22 20:57:50,C00082,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T006845,2026-04-22 20:57:50,C00082,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006846,2026-04-22 09:49:13,C00115,regular,M030,Croissant,Pastry,22000,1,22000
T006847,2026-04-22 13:53:10,W001422,walk_in,M003,Americano,Coffee,20000,3,60000
T006847,2026-04-22 13:53:10,W001422,walk_in,M025,Nasi Uduk Komplit,Food,30000,2,60000
T006847,2026-04-22 13:53:10,W001422,walk_in,M011,Matcha Latte,Tea,28000,3,84000
T006848,2026-04-22 15:45:51,C00050,regular,M005,Latte,Coffee,28000,2,56000
T006849,2026-04-22 15:00:50,C00110,regular,M011,Matcha Latte,Tea,28000,2,56000
T006850,2026-04-22 14:51:51,C00085,regular,M024,Gado-Gado,Food,28000,1,28000
T006850,2026-04-22 14:51:51,C00085,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T006851,2026-04-22 16:44:06,W000306,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006851,2026-04-22 16:44:06,W000306,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006851,2026-04-22 16:44:06,W000306,walk_in,M023,Soto Ayam,Food,28000,1,28000
T006852,2026-04-22 10:06:35,W000181,walk_in,M022,Bakso,Food,30000,1,30000
T006852,2026-04-22 10:06:35,W000181,walk_in,M014,Coconut Water,Juice,15000,1,15000
T006852,2026-04-22 10:06:35,W000181,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T006852,2026-04-22 10:06:35,W000181,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006853,2026-04-22 13:31:04,C00042,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006854,2026-04-22 19:27:31,W002703,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006855,2026-04-22 09:35:59,W001196,walk_in,M005,Latte,Coffee,28000,1,28000
T006855,2026-04-22 09:35:59,W001196,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T006856,2026-04-22 19:58:18,W000684,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T006856,2026-04-22 19:58:18,W000684,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006857,2026-04-22 08:34:35,W000660,walk_in,M024,Gado-Gado,Food,28000,2,56000
T006858,2026-04-22 21:34:31,C00066,regular,M020,Nasi Goreng,Food,35000,1,35000
T006858,2026-04-22 21:34:31,C00066,regular,M022,Bakso,Food,30000,1,30000
T006858,2026-04-22 21:34:31,C00066,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T006858,2026-04-22 21:34:31,C00066,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006859,2026-04-22 17:24:36,C00004,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006860,2026-04-22 09:46:18,W003154,walk_in,M014,Coconut Water,Juice,15000,2,30000
T006860,2026-04-22 09:46:18,W003154,walk_in,M005,Latte,Coffee,28000,1,28000
T006861,2026-04-22 13:14:52,W002894,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006861,2026-04-22 13:14:52,W002894,walk_in,M033,Donut,Pastry,15000,1,15000
T006862,2026-04-22 16:10:46,C00081,regular,M003,Americano,Coffee,20000,1,20000
T006862,2026-04-22 16:10:46,C00081,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T006862,2026-04-22 16:10:46,C00081,regular,M020,Nasi Goreng,Food,35000,3,105000
T006863,2026-04-22 07:34:07,W003813,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T006864,2026-04-22 15:55:44,W003462,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T006865,2026-04-22 12:36:50,W002925,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006866,2026-04-22 07:36:35,W001633,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006867,2026-04-22 08:02:27,C00048,regular,M030,Croissant,Pastry,22000,1,22000
T006867,2026-04-22 08:02:27,C00048,regular,M005,Latte,Coffee,28000,1,28000
T006867,2026-04-22 08:02:27,C00048,regular,M003,Americano,Coffee,20000,1,20000
T006867,2026-04-22 08:02:27,C00048,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006868,2026-04-22 13:16:23,W000498,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006868,2026-04-22 13:16:23,W000498,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006868,2026-04-22 13:16:23,W000498,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T006869,2026-04-22 14:54:28,W000423,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006870,2026-04-22 08:19:08,C00080,regular,M031,Banana Bread,Pastry,25000,3,75000
T006870,2026-04-22 08:19:08,C00080,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T006871,2026-04-22 21:28:44,W000240,walk_in,M024,Gado-Gado,Food,28000,1,28000
T006872,2026-04-22 07:44:46,C00069,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T006872,2026-04-22 07:44:46,C00069,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T006873,2026-04-22 18:00:49,C00113,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006874,2026-04-22 17:57:47,C00023,regular,M004,Cappuccino,Coffee,28000,1,28000
T006874,2026-04-22 17:57:47,C00023,regular,M031,Banana Bread,Pastry,25000,1,25000
T006874,2026-04-22 17:57:47,C00023,regular,M012,Es Jeruk,Juice,18000,2,36000
T006874,2026-04-22 17:57:47,C00023,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006875,2026-04-22 22:30:41,W000289,walk_in,M004,Cappuccino,Coffee,28000,2,56000
T006876,2026-04-22 19:42:46,C00064,regular,M021,Mie Goreng,Food,32000,1,32000
T006877,2026-04-22 17:32:54,C00070,regular,M023,Soto Ayam,Food,28000,1,28000
T006878,2026-04-22 20:06:19,W001780,walk_in,M031,Banana Bread,Pastry,25000,2,50000
T006878,2026-04-22 20:06:19,W001780,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T006878,2026-04-22 20:06:19,W001780,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T006879,2026-04-22 20:40:22,W003249,walk_in,M040,Extra Shot,AddOn,8000,1,8000
T006879,2026-04-22 20:40:22,W003249,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T006880,2026-04-22 15:44:50,C00084,regular,M012,Es Jeruk,Juice,18000,1,18000
T006881,2026-04-22 09:50:34,C00033,regular,M005,Latte,Coffee,28000,1,28000
T006882,2026-04-22 11:29:05,W003977,walk_in,M010,Teh Manis Panas/Dingin,Tea,10000,2,20000
T006883,2026-04-22 15:57:51,C00007,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T006883,2026-04-22 15:57:51,C00007,regular,M031,Banana Bread,Pastry,25000,1,25000
T006883,2026-04-22 15:57:51,C00007,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006883,2026-04-22 15:57:51,C00007,regular,M020,Nasi Goreng,Food,35000,2,70000
T006884,2026-04-22 09:40:17,W000940,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006884,2026-04-22 09:40:17,W000940,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006884,2026-04-22 09:40:17,W000940,walk_in,M022,Bakso,Food,30000,1,30000
T006885,2026-04-22 20:25:39,W001336,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T006886,2026-04-22 11:11:46,C00007,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006887,2026-04-22 18:58:37,C00033,regular,M021,Mie Goreng,Food,32000,2,64000
T006888,2026-04-22 22:00:42,C00056,regular,M022,Bakso,Food,30000,1,30000
T006888,2026-04-22 22:00:42,C00056,regular,M032,Pisang Goreng,Pastry,18000,2,36000
T006888,2026-04-22 22:00:42,C00056,regular,M023,Soto Ayam,Food,28000,2,56000
T006889,2026-04-22 14:49:17,W003752,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T006889,2026-04-22 14:49:17,W003752,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T006889,2026-04-22 14:49:17,W003752,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T006890,2026-04-22 13:03:19,C00019,regular,M020,Nasi Goreng,Food,35000,3,105000
T006891,2026-04-22 18:30:04,C00010,regular,M023,Soto Ayam,Food,28000,1,28000
T006891,2026-04-22 18:30:04,C00010,regular,M023,Soto Ayam,Food,28000,2,56000
T006892,2026-04-22 08:09:05,C00004,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T006892,2026-04-22 08:09:05,C00004,regular,M003,Americano,Coffee,20000,1,20000
T006893,2026-04-22 12:19:38,C00076,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006894,2026-04-22 10:36:18,C00015,regular,M004,Cappuccino,Coffee,28000,1,28000
T006894,2026-04-22 10:36:18,C00015,regular,M005,Latte,Coffee,28000,1,28000
T006894,2026-04-22 10:36:18,C00015,regular,M022,Bakso,Food,30000,1,30000
T006895,2026-04-22 17:08:08,W002577,walk_in,M024,Gado-Gado,Food,28000,2,56000
T006895,2026-04-22 17:08:08,W002577,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T006896,2026-04-22 07:01:17,W002950,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T006896,2026-04-22 07:01:17,W002950,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T006896,2026-04-22 07:01:17,W002950,walk_in,M031,Banana Bread,Pastry,25000,2,50000
T006897,2026-04-22 12:19:26,W001788,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T006897,2026-04-22 12:19:26,W001788,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T006898,2026-04-22 20:24:13,C00120,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T006898,2026-04-22 20:24:13,C00120,regular,M023,Soto Ayam,Food,28000,1,28000
T006898,2026-04-22 20:24:13,C00120,regular,M021,Mie Goreng,Food,32000,1,32000
T006899,2026-04-22 12:22:26,C00085,regular,M013,Es Campur,Juice,20000,3,60000
T006900,2026-04-22 18:36:45,C00039,regular,M002,Kopi Tubruk,Coffee,15000,3,45000
T006900,2026-04-22 18:36:45,C00039,regular,M025,Nasi Uduk Komplit,Food,30000,2,60000
T006901,2026-04-22 20:58:00,C00039,regular,M004,Cappuccino,Coffee,28000,1,28000
T006901,2026-04-22 20:58:00,C00039,regular,M023,Soto Ayam,Food,28000,2,56000
T006902,2026-04-23 19:18:46,W001092,walk_in,M013,Es Campur,Juice,20000,1,20000
T006903,2026-04-23 11:32:12,C00080,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006904,2026-04-23 08:39:35,C00047,regular,M004,Cappuccino,Coffee,28000,1,28000
T006905,2026-04-23 12:42:05,C00030,regular,M012,Es Jeruk,Juice,18000,1,18000
T006905,2026-04-23 12:42:05,C00030,regular,M021,Mie Goreng,Food,32000,1,32000
T006906,2026-04-23 12:34:13,W000748,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006907,2026-04-23 21:37:21,C00120,regular,M040,Extra Shot,AddOn,8000,1,8000
T006907,2026-04-23 21:37:21,C00120,regular,M033,Donut,Pastry,15000,1,15000
T006907,2026-04-23 21:37:21,C00120,regular,M031,Banana Bread,Pastry,25000,3,75000
T006907,2026-04-23 21:37:21,C00120,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T006908,2026-04-23 16:19:11,W001223,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006908,2026-04-23 16:19:11,W001223,walk_in,M005,Latte,Coffee,28000,1,28000
T006909,2026-04-23 20:50:06,C00097,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T006909,2026-04-23 20:50:06,C00097,regular,M021,Mie Goreng,Food,32000,1,32000
T006910,2026-04-23 19:47:23,C00023,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006910,2026-04-23 19:47:23,C00023,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T006910,2026-04-23 19:47:23,C00023,regular,M010,Teh Manis Panas/Dingin,Tea,10000,2,20000
T006911,2026-04-23 12:02:07,C00014,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T006911,2026-04-23 12:02:07,C00014,regular,M021,Mie Goreng,Food,32000,1,32000
T006912,2026-04-23 09:22:12,C00051,regular,M004,Cappuccino,Coffee,28000,3,84000
T006913,2026-04-23 17:39:07,C00020,regular,M020,Nasi Goreng,Food,35000,1,35000
T006913,2026-04-23 17:39:07,C00020,regular,M005,Latte,Coffee,28000,2,56000
T006913,2026-04-23 17:39:07,C00020,regular,M011,Matcha Latte,Tea,28000,2,56000
T006914,2026-04-23 08:55:18,W003346,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T006914,2026-04-23 08:55:18,W003346,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006915,2026-04-23 07:07:23,C00107,regular,M004,Cappuccino,Coffee,28000,1,28000
T006915,2026-04-23 07:07:23,C00107,regular,M003,Americano,Coffee,20000,1,20000
T006916,2026-04-23 16:25:59,C00012,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T006917,2026-04-23 18:51:49,C00093,regular,M004,Cappuccino,Coffee,28000,1,28000
T006917,2026-04-23 18:51:49,C00093,regular,M023,Soto Ayam,Food,28000,1,28000
T006917,2026-04-23 18:51:49,C00093,regular,M023,Soto Ayam,Food,28000,1,28000
T006918,2026-04-23 16:12:59,W003090,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T006918,2026-04-23 16:12:59,W003090,walk_in,M004,Cappuccino,Coffee,28000,2,56000
T006918,2026-04-23 16:12:59,W003090,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
